STATE,STUSAB,DATE,LATITUDE,LONGITUDE,POPULATION,NEWCONFIRMED,CUMCONFIRMED,NEWDEATHS,CUMDEATHS,STATEFP,GNISID,UID,CODE3
ALABAMA,AL,05/29/2020,32.806671,-86.79113,4951876,513,17262,19,610,1,1779775,5796241491,57960
ALABAMA,AL,05/30/2020,32.806671,-86.79113,4951876,427,17689,8,618,1,1779775,5796241491,57960
ALABAMA,AL,05/31/2020,32.806671,-86.79113,4951876,511,18200,12,630,1,1779775,5796241491,57960
ALABAMA,AL,06/01/2020,32.806671,-86.79113,4951876,325,18525,16,646,1,1779775,5796241491,57960
ALABAMA,AL,06/02/2020,32.806671,-86.79113,4951876,209,18734,7,653,1,1779775,5796241491,57960
ALABAMA,AL,06/03/2020,32.806671,-86.79113,4951876,220,18954,0,653,1,1779775,5796241491,57960
ALABAMA,AL,06/04/2020,32.806671,-86.79113,4951876,308,19262,0,653,1,1779775,5796241491,57960
ALABAMA,AL,06/05/2020,32.806671,-86.79113,4951876,648,19910,23,676,1,1779775,5796241491,57960
ALABAMA,AL,06/06/2020,32.806671,-86.79113,4951876,445,20355,13,689,1,1779775,5796241491,57960
ALABAMA,AL,06/07/2020,32.806671,-86.79113,4951876,422,20777,3,692,1,1779775,5796241491,57960
ALABAMA,AL,06/08/2020,32.806671,-86.79113,4951876,491,21268,26,718,1,1779775,5796241491,57960
ALABAMA,AL,06/09/2020,32.806671,-86.79113,4951876,566,21834,11,729,1,1779775,5796241491,57960
ALABAMA,AL,06/10/2020,32.806671,-86.79113,4951876,825,22659,15,744,1,1779775,5796241491,57960
ALABAMA,AL,06/11/2020,32.806671,-86.79113,4951876,711,23370,11,755,1,1779775,5796241491,57960
ALABAMA,AL,06/12/2020,32.806671,-86.79113,4951876,1035,24405,14,769,1,1779775,5796241491,57960
ALABAMA,AL,06/13/2020,32.806671,-86.79113,4951876,959,25364,4,773,1,1779775,5796241491,57960
ALABAMA,AL,06/14/2020,32.806671,-86.79113,4951876,818,26182,0,773,1,1779775,5796241491,57960
ALABAMA,AL,06/15/2020,32.806671,-86.79113,4951876,303,26485,1,774,1,1779775,5796241491,57960
ALABAMA,AL,06/16/2020,32.806671,-86.79113,4951876,549,27034,11,785,1,1779775,5796241491,57960
ALABAMA,AL,06/17/2020,32.806671,-86.79113,4951876,907,27941,5,790,1,1779775,5796241491,57960
ALABAMA,AL,06/18/2020,32.806671,-86.79113,4951876,735,28676,20,810,1,1779775,5796241491,57960
ALABAMA,AL,06/19/2020,32.806671,-86.79113,4951876,549,29225,12,822,1,1779775,5796241491,57960
ALABAMA,AL,06/20/2020,32.806671,-86.79113,4951876,458,29683,16,838,1,1779775,5796241491,57960
ALABAMA,AL,06/21/2020,32.806671,-86.79113,4951876,439,30122,1,839,1,1779775,5796241491,57960
ALABAMA,AL,06/22/2020,32.806671,-86.79113,4951876,649,30771,2,841,1,1779775,5796241491,57960
ALABAMA,AL,06/23/2020,32.806671,-86.79113,4951876,1118,31889,23,864,1,1779775,5796241491,57960
ALABAMA,AL,06/24/2020,32.806671,-86.79113,4951876,989,32878,27,891,1,1779775,5796241491,57960
ALABAMA,AL,06/25/2020,32.806671,-86.79113,4951876,1002,33880,5,896,1,1779775,5796241491,57960
ALABAMA,AL,06/26/2020,32.806671,-86.79113,4951876,1023,34903,11,907,1,1779775,5796241491,57960
ALABAMA,AL,06/27/2020,32.806671,-86.79113,4951876,180,35083,12,919,1,1779775,5796241491,57960
ALABAMA,AL,06/28/2020,32.806671,-86.79113,4951876,1420,36503,0,919,1,1779775,5796241491,57960
ALABAMA,AL,06/29/2020,32.806671,-86.79113,4951876,1086,37589,10,929,1,1779775,5796241491,57960
ALABAMA,AL,06/30/2020,32.806671,-86.79113,4951876,888,38477,21,950,1,1779775,5796241491,57960
ALABAMA,AL,07/01/2020,32.806671,-86.79113,4951876,1170,39647,22,972,1,1779775,5796241491,57960
ALABAMA,AL,07/02/2020,32.806671,-86.79113,4951876,1693,41340,13,985,1,1779775,5796241491,57960
ALABAMA,AL,07/03/2020,32.806671,-86.79113,4951876,915,42255,21,1006,1,1779775,5796241491,57960
ALABAMA,AL,07/04/2020,32.806671,-86.79113,4951876,961,43216,1,1007,1,1779775,5796241491,57960
ALABAMA,AL,07/05/2020,32.806671,-86.79113,4951876,806,44022,0,1007,1,1779775,5796241491,57960
ALABAMA,AL,07/06/2020,32.806671,-86.79113,4951876,910,44932,0,1007,1,1779775,5796241491,57960
ALABAMA,AL,07/07/2020,32.806671,-86.79113,4951876,1416,46348,26,1033,1,1779775,5796241491,57960
ALABAMA,AL,07/08/2020,32.806671,-86.79113,4951876,1801,48149,25,1058,1,1779775,5796241491,57960
ALABAMA,AL,07/09/2020,32.806671,-86.79113,4951876,1546,49695,10,1068,1,1779775,5796241491,57960
ALABAMA,AL,07/10/2020,32.806671,-86.79113,4951876,1634,51329,36,1104,1,1779775,5796241491,57960
ALABAMA,AL,07/11/2020,32.806671,-86.79113,4951876,1473,52802,10,1114,1,1779775,5796241491,57960
ALABAMA,AL,07/12/2020,32.806671,-86.79113,4951876,1979,54781,7,1121,1,1779775,5796241491,57960
ALABAMA,AL,07/13/2020,32.806671,-86.79113,4951876,1387,56168,3,1124,1,1779775,5796241491,57960
ALABAMA,AL,07/14/2020,32.806671,-86.79113,4951876,2116,58284,40,1164,1,1779775,5796241491,57960
ALABAMA,AL,07/15/2020,32.806671,-86.79113,4951876,1910,60194,47,1211,1,1779775,5796241491,57960
ALABAMA,AL,07/16/2020,32.806671,-86.79113,4951876,1934,62128,19,1230,1,1779775,5796241491,57960
ALABAMA,AL,07/17/2020,32.806671,-86.79113,4951876,2024,64152,35,1265,1,1779775,5796241491,57960
ALABAMA,AL,07/18/2020,32.806671,-86.79113,4951876,2029,66181,21,1286,1,1779775,5796241491,57960
ALABAMA,AL,07/19/2020,32.806671,-86.79113,4951876,1552,67733,1,1287,1,1779775,5796241491,57960
ALABAMA,AL,07/20/2020,32.806671,-86.79113,4951876,1503,69236,4,1291,1,1779775,5796241491,57960
ALABAMA,AL,07/21/2020,32.806671,-86.79113,4951876,1364,70600,12,1303,1,1779775,5796241491,57960
ALABAMA,AL,07/22/2020,32.806671,-86.79113,4951876,1994,72594,61,1364,1,1779775,5796241491,57960
ALABAMA,AL,07/23/2020,32.806671,-86.79113,4951876,2091,74685,33,1397,1,1779775,5796241491,57960
ALABAMA,AL,07/24/2020,32.806671,-86.79113,4951876,2110,76795,41,1438,1,1779775,5796241491,57960
ALABAMA,AL,07/25/2020,32.806671,-86.79113,4951876,1393,78188,18,1456,1,1779775,5796241491,57960
ALABAMA,AL,07/26/2020,32.806671,-86.79113,4951876,1760,79948,17,1473,1,1779775,5796241491,57960
ALABAMA,AL,07/27/2020,32.806671,-86.79113,4951876,1308,81256,18,1491,1,1779775,5796241491,57960
ALABAMA,AL,07/28/2020,32.806671,-86.79113,4951876,1442,82698,0,1491,1,1779775,5796241491,57960
ALABAMA,AL,07/29/2020,32.806671,-86.79113,4951876,1954,84652,47,1538,1,1779775,5796241491,57960
ALABAMA,AL,07/30/2020,32.806671,-86.79113,4951876,2012,86664,27,1565,1,1779775,5796241491,57960
ALABAMA,AL,07/31/2020,32.806671,-86.79113,4951876,1602,88266,15,1580,1,1779775,5796241491,57960
ALABAMA,AL,08/01/2020,32.806671,-86.79113,4951876,2033,90299,23,1603,1,1779775,5796241491,57960
ALABAMA,AL,08/02/2020,32.806671,-86.79113,4951876,1159,91458,24,1627,1,1779775,5796241491,57960
ALABAMA,AL,08/03/2020,32.806671,-86.79113,4951876,1044,92502,6,1633,1,1779775,5796241491,57960
ALABAMA,AL,08/04/2020,32.806671,-86.79113,4951876,955,93457,33,1666,1,1779775,5796241491,57960
ALABAMA,AL,08/05/2020,32.806671,-86.79113,4951876,1866,95323,29,1695,1,1779775,5796241491,57960
ALABAMA,AL,08/06/2020,32.806671,-86.79113,4951876,1721,97044,19,1714,1,1779775,5796241491,57960
ALABAMA,AL,08/07/2020,32.806671,-86.79113,4951876,1851,98895,21,1735,1,1779775,5796241491,57960
ALABAMA,AL,08/08/2020,32.806671,-86.79113,4951876,959,99854,20,1755,1,1779775,5796241491,57960
ALABAMA,AL,08/09/2020,32.806671,-86.79113,4951876,1612,101466,13,1768,1,1779775,5796241491,57960
ALABAMA,AL,08/10/2020,32.806671,-86.79113,4951876,925,102391,29,1797,1,1779775,5796241491,57960
ALABAMA,AL,08/11/2020,32.806671,-86.79113,4951876,1094,103485,50,1847,1,1779775,5796241491,57960
ALABAMA,AL,08/12/2020,32.806671,-86.79113,4951876,734,104219,35,1882,1,1779775,5796241491,57960
ALABAMA,AL,08/13/2020,32.806671,-86.79113,4951876,757,104976,8,1890,1,1779775,5796241491,57960
ALABAMA,AL,08/14/2020,32.806671,-86.79113,4951876,1120,106096,3,1893,1,1779775,5796241491,57960
ALABAMA,AL,08/15/2020,32.806671,-86.79113,4951876,830,106926,3,1896,1,1779775,5796241491,57960
ALABAMA,AL,08/16/2020,32.806671,-86.79113,4951876,741,107667,2,1898,1,1779775,5796241491,57960
ALABAMA,AL,08/17/2020,32.806671,-86.79113,4951876,1425,109092,27,1925,1,1779775,5796241491,57960
ALABAMA,AL,08/18/2020,32.806671,-86.79113,4951876,1323,110415,11,1936,1,1779775,5796241491,57960
ALABAMA,AL,08/19/2020,32.806671,-86.79113,4951876,1281,111696,8,1944,1,1779775,5796241491,57960
ALABAMA,AL,08/20/2020,32.806671,-86.79113,4951876,1041,112737,30,1974,1,1779775,5796241491,57960
ALABAMA,AL,08/21/2020,32.806671,-86.79113,4951876,1475,114212,22,1996,1,1779775,5796241491,57960
ALABAMA,AL,08/22/2020,32.806671,-86.79113,4951876,597,114809,15,2011,1,1779775,5796241491,57960
ALABAMA,AL,08/23/2020,32.806671,-86.79113,4951876,676,115485,2,2013,1,1779775,5796241491,57960
ALABAMA,AL,08/24/2020,32.806671,-86.79113,4951876,560,116045,11,2024,1,1779775,5796241491,57960
ALABAMA,AL,08/25/2020,32.806671,-86.79113,4951876,2145,118190,13,2037,1,1779775,5796241491,57960
ALABAMA,AL,08/26/2020,32.806671,-86.79113,4951876,1714,119904,8,2045,1,1779775,5796241491,57960
ALABAMA,AL,08/27/2020,32.806671,-86.79113,4951876,1137,121041,31,2076,1,1779775,5796241491,57960
ALABAMA,AL,08/28/2020,32.806671,-86.79113,4951876,1838,122879,31,2107,1,1779775,5796241491,57960
ALABAMA,AL,08/29/2020,32.806671,-86.79113,4951876,1276,124155,45,2152,1,1779775,5796241491,57960
ALABAMA,AL,08/30/2020,32.806671,-86.79113,4951876,789,124944,10,2162,1,1779775,5796241491,57960
ALABAMA,AL,08/31/2020,32.806671,-86.79113,4951876,1556,126500,20,2182,1,1779775,5796241491,57960
ALABAMA,AL,09/01/2020,32.806671,-86.79113,4951876,734,127234,18,2200,1,1779775,5796241491,57960
ALABAMA,AL,09/02/2020,32.806671,-86.79113,4951876,1006,128240,17,2217,1,1779775,5796241491,57960
ALABAMA,AL,09/03/2020,32.806671,-86.79113,4951876,985,129225,16,2233,1,1779775,5796241491,57960
ALABAMA,AL,09/04/2020,32.806671,-86.79113,4951876,1148,130373,33,2266,1,1779775,5796241491,57960
ALABAMA,AL,09/05/2020,32.806671,-86.79113,4951876,541,130914,9,2275,1,1779775,5796241491,57960
ALABAMA,AL,09/06/2020,32.806671,-86.79113,4951876,776,131690,1,2276,1,1779775,5796241491,57960
ALABAMA,AL,09/07/2020,32.806671,-86.79113,4951876,531,132221,0,2276,1,1779775,5796241491,57960
ALABAMA,AL,09/08/2020,32.806671,-86.79113,4951876,784,133005,1,2277,1,1779775,5796241491,57960
ALABAMA,AL,09/09/2020,32.806671,-86.79113,4951876,1056,134061,8,2285,1,1779775,5796241491,57960
ALABAMA,AL,09/10/2020,32.806671,-86.79113,4951876,1077,135138,16,2301,1,1779775,5796241491,57960
ALABAMA,AL,09/11/2020,32.806671,-86.79113,4951876,969,136107,32,2333,1,1779775,5796241491,57960
ALABAMA,AL,09/12/2020,32.806671,-86.79113,4951876,1059,137166,17,2350,1,1779775,5796241491,57960
ALABAMA,AL,09/13/2020,32.806671,-86.79113,4951876,695,137861,1,2351,1,1779775,5796241491,57960
ALABAMA,AL,09/14/2020,32.806671,-86.79113,4951876,758,138619,4,2355,1,1779775,5796241491,57960
ALABAMA,AL,09/15/2020,32.806671,-86.79113,4951876,1041,139660,32,2387,1,1779775,5796241491,57960
ALABAMA,AL,09/16/2020,32.806671,-86.79113,4951876,763,140423,5,2392,1,1779775,5796241491,57960
ALABAMA,AL,09/17/2020,32.806671,-86.79113,4951876,1031,141454,9,2401,1,1779775,5796241491,57960
ALABAMA,AL,09/18/2020,32.806671,-86.79113,4951876,1314,142768,27,2428,1,1779775,5796241491,57960
ALABAMA,AL,09/19/2020,32.806671,-86.79113,4951876,810,143578,9,2437,1,1779775,5796241491,57960
ALABAMA,AL,09/20/2020,32.806671,-86.79113,4951876,747,144325,0,2437,1,1779775,5796241491,57960
ALABAMA,AL,09/21/2020,32.806671,-86.79113,4951876,877,145202,2,2439,1,1779775,5796241491,57960
ALABAMA,AL,09/22/2020,32.806671,-86.79113,4951876,657,145859,18,2457,1,1779775,5796241491,57960
ALABAMA,AL,09/23/2020,32.806671,-86.79113,4951876,1038,146897,31,2488,1,1779775,5796241491,57960
ALABAMA,AL,09/24/2020,32.806671,-86.79113,4951876,2366,149263,18,2506,1,1779775,5796241491,57960
ALABAMA,AL,09/25/2020,32.806671,-86.79113,4951876,976,150239,-15,2491,1,1779775,5796241491,57960
