STATE,LATITUDE,LONGITUDE,SQMI,STUSAB,DATE,EVENT_CATG_S,STATEFP,SCORE,SHORT_DESCRIPT,GNISID
TENNESSEE,35.51260822,-86.83524287,41220,TN,05/06/2020,2E,47,2.1,"Easing: Non-Essential Businesses, Hair and Personal Care (50%)",1325873
TENNESSEE,36.05397627,-86.75304426,41220,TN,05/22/2020,2E,47,1.25,"Easing: Non-Essential Businesses, Entertainment (100%)",1325873
TENNESSEE,35.5436184,-86.41424994,41220,TN,05/22/2020,3E,47,1.25,"Easing: Indoor Gathering Limit, 50 people",1325873
TENNESSEE,36.05049688,-86.42638179,41220,TN,05/22/2020,4E,47,1.25,Easing: Bar Indoor Service (50%),1325873
TENNESSEE,35.65049688,-86.52638179,41220,TN,09/29/2020,2L,47,0,Lifting: All Non-Essential Businesses Restrictions,1325873
TENNESSEE,35.95049688,-86.62638179,41220,TN,09/29/2020,3L,47,0,"Lifting: Indoor Gathering Limit, 50 People",1325873
TENNESSEE,35.73049688,-86.53638179,41220,TN,09/29/2020,4L,47,0,Lifting: Restaurant and Bar Restrictions,1325873
TENNESSEE,35.65088537,-86.65464703,41220,TN,12/21/2020,3R,47,0.9,"Restricting: Indoor Gathering Limit, 10 people",1325873
TENNESSEE,35.82757198,-86.85393252,41220,TN,01/19/2021,3L,47,0,"Lifting: Indoor Gathering Limit, 10 People",1325873
TEXAS,30.51007851,-97.4684348,261914,TX,03/19/2020,3SM,48,0.9,"Restricting: Indoor Gathering Limit, 10 people",1779801
TEXAS,30.81007851,-97.4684348,261914,TX,04/02/2020,1SM,48,3.9,Restricting: Stay at Home Order,1779801
TEXAS,31.25545675,-97.9707786,261914,TX,04/02/2020,2SM,48,3.9,Closing: All Non-Essential Businesses,1779801
TEXAS,31.21837907,-97.00046292,261914,TX,04/02/2020,4SM,48,3.9,Closing: Restaurants and Bars,1779801
TEXAS,30.81007851,-97.4684348,261914,TX,04/30/2020,1L,48,2.9,Lifting: Stay at Home Order,1779801
TEXAS,31.25545675,-97.9707786,261914,TX,05/01/2020,2E,48,2.4,"Easing: Non-Essential Businesses, Retail and Entertainment",1779801
TEXAS,30.26884294,-98.54548427,261914,TX,05/01/2020,4E,48,2.4,Easing: Restaurant Indoor Service (25%),1779801
TEXAS,31.21837907,-97.00046292,261914,TX,05/08/2020,2E,48,2.2,"Easing: Non-Essential Businesses, Hair and Personal Care (100%)",1779801
TEXAS,30.46151992,-97.92366716,261914,TX,05/18/2020,2E,48,2.15,"Easing: Non-Essential Businesses, Gyms (25%)",1779801
TEXAS,31.82615956,-97.7164671,261914,TX,05/22/2020,2E,48,1.8,"Easing: Non-Essential Businesses, Entertainment",1779801
TEXAS,32.35004613,-97.36180832,261914,TX,05/22/2020,4E,48,1.8,Easing: Restaurant Indoor Service (50%) and Bar Indoor Service (25%),1779801
TEXAS,31.81738898,-96.89304104,261914,TX,06/03/2020,2E,48,1.75,"Easing: Non-Essential Businesses, Entertainment",1779801
TEXAS,29.92014675,-96.808517,261914,TX,06/03/2020,4E,48,1.75,Easing: Bar Indoor Service (Seating Service Only) (50%),1779801
TEXAS,29.97350865,-97.54111962,261914,TX,06/12/2020,2E,48,1.7,"Easing: Non-Essential Businesses, Entertainment",1779801
TEXAS,31.39283234,-98.93449041,261914,TX,06/12/2020,4E,48,1.7,Easing: Restaurant Indoor Service (75%),1779801
TEXAS,30.81007851,-97.4684348,261914,TX,06/23/2020,3L,48,0.8,Lifting: Indoor Gathering Limit,1779801
TEXAS,31.88119598,-98.35282566,261914,TX,06/26/2020,2R,48,1.1,"Restricting: Non-Essential Businesses, Entertainment",1779801
TEXAS,31.75406189,-96.28192865,261914,TX,06/26/2020,4R,48,1.1,Restricting: Restaurants (50%) and Bars (Closing),1779801
TEXAS,31.25545675,-97.9707786,261914,TX,07/02/2020,15M,48,2.1,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779801
TEXAS,30.81007851,-97.4684348,261914,TX,09/17/2020,2E,48,1.9,"Easing: Non-Essential Businesses, Retail; Gyms; Entertainment (75%)",1779801
TEXAS,31.25545675,-97.9707786,261914,TX,09/17/2020,4E,48,1.9,Easing: Restaurant Indoor Service (75%),1779801
TEXAS,31.21837907,-97.00046292,261914,TX,10/07/2020,4E,48,1.7,Easing: Bar Indoor Service (Seating Service Only) (50%),1779801
TEXAS,31.25545675,-97.9707786,261914,TX,03/02/2021,15L,48,0,"Lifting: Mask Mandate, Indoor & Outdoor Spaces",1779801
TEXAS,31.21837907,-97.00046292,261914,TX,03/02/2021,2L,48,0,Lifting: All Non-Essential Businesses Restrictions,1779801
TEXAS,31.41837907,-97.70046292,261914,TX,03/02/2021,4L,48,0,Lifting: Restaurant & Bar Restrictions,1779801
UTAH,40.26259682,-112.090576,82168,UT,03/18/2020,4SM,49,1,Closing: Restaurants and Bars,1455989
UTAH,40.26259682,-112.090576,82168,UT,03/27/2020,2SM,49,3,Closing: All Non-Essential Businesses,1455989
UTAH,40.57733973,-111.4869262,82168,UT,03/27/2020,3SM,49,3,"Restricting: Indoor Gathering Limit, Own Household",1455989
UTAH,40.01313678,-111.809209,82168,UT,05/01/2020,2E,49,2.1,"Easing: Non-Essential Businesses, Gyms",1455989
UTAH,39.86168882,-111.4697975,82168,UT,05/01/2020,4E,49,2.1,Easing: Restaurants and Bars Indoor Service (50%),1455989
UTAH,39.81790622,-112.0641885,82168,UT,05/06/2020,3E,49,1.9,"Easing: Indoor Gathering Limit, 20 people",1455989
UTAH,40.26259682,-112.090576,82168,UT,05/16/2020,2E,49,1.55,Easing: Non-Essential Businesses,1455989
UTAH,40.5822522,-111.948134,82168,UT,05/16/2020,3E,49,1.55,"Easing: Indoor Gathering Limit, 50 people",1455989
UTAH,40.24182931,-111.5470941,82168,UT,05/27/2020,2E,49,0.9,Easing: Non-Essential Businesses; Retail; Hair; Personal Care; Entertainment,1455989
UTAH,40.01313678,-111.809209,82168,UT,07/27/2020,4R,49,0.9,Restricting: Restaurant Indoor Service,1455989
UTAH,40.01313678,-111.809209,82168,UT,10/13/2020,3L,49,0.25,"Lifting: Indoor Gathering Limit, 50 People ",1455989
UTAH,40.26259682,-112.090576,82168,UT,10/13/2020,4E,49,0.25,Easing: Restaurant Indoor Service (100%) and Bar Indoor Service (75%),1455989
UTAH,40.24182931,-111.5470941,82168,UT,10/25/2020,4R,49,0.25,Restricting: Restaurant and Bar Indoor Service (6ft required),1455989
UTAH,40.01313678,-111.809209,82168,UT,11/23/2020,15M,49,1.25,"Restricting: Mask Mandate, Indoor and Outdoor Spaces",1455989
UTAH,39.81790622,-112.0641885,82168,UT,03/11/2021,4E,49,1.2,Easing: Restaurant and Bar Indoor Service (100%),1455989
UTAH,40.01313678,-111.809209,82168,UT,04/10/2021,15R,49,0.2,"Lifting: Mask Mandate, Indoor & Outdoor Spaces",1455989
UTAH,40.150032,-111.862434,82168,UT,05/04/2021,2L,49,0,Lifting: All Non-Essential Business Restrictions,1455989
UTAH,40.150032,-111.862434,82168,UT,05/04/2021,4L,49,0,Lifting: Restaurant & Bar Restictions ,1455989
VERMONT,43.99994728,-72.69282888,9249,VT,03/16/2020,4SM,50,1,Closing: Restaurants and Bars,1779802
VERMONT,44.0836418,-72.78722825,9249,VT,03/21/2020,2SM,50,2.4,Closing: Non-Essential Businesses,1779802
VERMONT,44.19088705,-72.73943858,9249,VT,03/21/2020,3SM,50,2.4,"Restricting: Indoor Gathering Limit, 10 people",1779802
VERMONT,43.94913608,-72.5789554,9249,VT,03/23/2020,2SM,50,2.9,Closing: All Non-Essential Businesses,1779802
VERMONT,44.02668871,-72.88732138,9249,VT,03/24/2020,1SM,50,3.9,Restricting: Stay at Home Order,1779802
VERMONT,44.07667424,-72.60488861,9249,VT,04/24/2020,2E,50,3.85,"Easing: Non-Essential Businesses, Retail",1779802
VERMONT,44.1892389,-72.58470212,9249,VT,05/06/2020,3E,50,3.85,"Easing: Indoor Gathering Limit, 10 people",1779802
VERMONT,43.99994728,-72.69282888,9249,VT,05/15/2020,1L,50,2.85,Lifting: Stay at Home Order,1779802
VERMONT,43.9344469,-72.77837517,9249,VT,05/18/2020,2E,50,2.65,"Easing: Non-Essential Businesses, Retail",1779802
VERMONT,44.03078604,-72.48537046,9249,VT,05/22/2020,4E,50,2.5,Easing: Restaurants and Bars (Outdoor Dining/Service Only),1779802
VERMONT,44.19088705,-72.73943858,9249,VT,05/29/2020,2E,50,2.4,"Easing: Non-Essential Businesses, Hair Salons",1779802
VERMONT,43.94913608,-72.5789554,9249,VT,06/01/2020,2E,50,2.15,"Easing: Non-Essential Businesses, Personal Care",1779802
VERMONT,43.84274087,-72.70648766,9249,VT,06/01/2020,3E,50,2.15,"Easing: Indoor Gathering Limit, 25 people",1779802
VERMONT,43.89823946,-72.8952257,9249,VT,06/08/2020,4E,50,1.9,Easing: Restaurant Indoor Service (25%),1779802
VERMONT,44.02668871,-72.88732138,9249,VT,06/26/2020,2E,50,1.35,"Easing: Non-Essential Businesses, Entertainment (50%)",1779802
VERMONT,44.20122937,-72.85902171,9249,VT,06/26/2020,3E,50,1.35,"Easing: Indoor Gathering Limit, 75 people",1779802
VERMONT,44.28933469,-72.67279186,9249,VT,06/26/2020,4E,50,1.35,Easing: Restaurant Indoor Service (50%),1779802
VERMONT,44.0836418,-72.78722825,9249,VT,08/01/2020,15M,50,2.35,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779802
VERMONT,43.99994728,-72.69282888,9249,VT,09/18/2020,4E,50,2.1,Easing: Bar Indoor Service (Bar Seating Open) (50%),1779802
VERMONT,43.99994728,-72.69282888,9249,VT,11/06/2020,3R,50,2.6,"Restricting: Indoor Gathering Limit, 10 people",1779802
VERMONT,44.0836418,-72.78722825,9249,VT,11/20/2020,4R,50,2.9,Restricting: Bar Indoor and Outdoor Service Closes,1779802
VERMONT,43.99994728,-72.69282888,9249,VT,03/12/2021,3E,50,2.95,"Easing: Indoor Gathering Limit, 2 Households",1779802
VERMONT,44.0836418,-72.78722825,9249,VT,03/12/2021,4E,50,2.95,"Easing: Restaurant Indoor Service, Service Curfew",1779802
VERMONT,44.07667424,-72.60488861,9249,VT,03/24/2021,4E,50,2.75,Easing: Bar Indoor Service (Seating Service Only) (50%),1779802
VERMONT,44.045876,-72.710686,9249,VT,05/01/2021,3E,50,1.95,"Easing: Indoor Gathering Limit, 150 people",1779802
VERMONT,44.045876,-72.710686,9249,VT,05/14/2021,2L,50,1.45,Lifting: All Non-Essential Business Restrictions,1779802
VERMONT,44.045876,-72.710686,9249,VT,05/14/2021,3L,50,0.55,"Easing: Indoor Gathering Limit, 300 people",1779802
VERMONT,44.045876,-72.710686,9249,VT,05/14/2021,4L,50,0.55,Lifting: Restaurant & Bar Restictions ,1779802
VERMONT,43.99994728,-72.69282888,9249,VT,05/15/2021,15E,50,0.55,"Easing: Mask Mandate, Vaccinated Individuals ",1779802
VERMONT,44.045876,-72.710686,9249,VT,06/14/2021,15L,50,0,Lifting: Mask Mandate,1779802
VERMONT,44.045876,-72.710686,9249,VT,06/14/2021,3L,50,0,Lifting: Indoor Gathering Limit,1779802
VIRGINIA,37.67430419,-78.13301917,39598,VA,03/17/2020,3SM,51,0.9,"Restricting: Indoor Gathering Limit, 10 people",1779803
VIRGINIA,37.84747962,-78.32834439,39598,VA,03/23/2020,2SM,51,1.9,Closing: All Non-Essential Businesses,1779803
VIRGINIA,37.83306279,-77.95105871,39598,VA,03/30/2020,1SM,51,3.9,Restricting: Stay at Home Order,1779803
VIRGINIA,37.83306279,-77.95105871,39598,VA,03/30/2020,4SM,51,3.9,Closing: Restaurants and Bars,1779803
VIRGINIA,37.83306279,-77.95105871,39598,VA,05/15/2020,2E,51,3.55,"Easing: Non-Essential Businesses, Retail (50%); Hair; Personal Care; Gyms",1779803
VIRGINIA,37.56916886,-77.89739935,39598,VA,05/15/2020,4E,51,3.55,Easing: Restaurants (Outdoor Dining Opens) (50%),1779803
VIRGINIA,37.67430419,-78.13301917,39598,VA,05/29/2020,15M,51,4.35,"Restricting: Mask Mandate, Indoor Spaces",1779803
VIRGINIA,37.53877494,-78.31002615,39598,VA,06/05/2020,2E,51,3.25,"Easing: Non-Essential Businesses, Gyms (33%); Entertainment",1779803
VIRGINIA,38.06938472,-78.22946102,39598,VA,06/05/2020,3E,51,3.25,"Easing: Indoor Gathering Limit, 50 people",1779803
VIRGINIA,37.72963587,-78.5354508,39598,VA,06/05/2020,4E,51,3.25,Easing: Restaurants and Bars Indoor Service (50%),1779803
VIRGINIA,37.67430419,-78.13301917,39598,VA,06/10/2020,1L,51,2.25,Lifting: Stay at Home Order,1779803
VIRGINIA,37.84747962,-78.32834439,39598,VA,07/01/2020,2E,51,1.75,"Easing: Non-Essential Businesses, Gyms (50%); Entertainment (50%)",1779803
VIRGINIA,37.83306279,-77.95105871,39598,VA,07/01/2020,3E,51,1.75,"Easing: Indoor Gathering Limit, 250 people",1779803
VIRGINIA,37.67430419,-78.13301917,39598,VA,11/15/2020,3R,51,2.45,"Restricting: Indoor Gathering Limit, 25 people",1779803
VIRGINIA,37.84747962,-78.32834439,39598,VA,11/15/2020,4R,51,2.45,"Restricting: Restaurants and Bars, Alcohol Curfew",1779803
VIRGINIA,37.67430419,-78.13301917,39598,VA,12/14/2020,3R,51,2.6,"Restricting: Indoor Gathering Limit, 10 people",1779803
VIRGINIA,37.67430419,-78.13301917,39598,VA,12/14/2020,4E,51,2.35,Easing: Restaurant and Bar Indoor Service (100%),1779803
VIRGINIA,37.84747962,-78.32834439,39598,VA,03/24/2021,3E,51,1.95,"Easing: Indoor Gathering Limit, 50 people",1779803
VIRGINIA,37.84747962,-78.32834439,39598,VA,05/15/2021,15E,51,1.15,"Easing: Mask Mandate, Vaccinated Individuals ",1779803
VIRGINIA,37.83306279,-77.95105871,39598,VA,05/15/2021,3E,51,1.15,"Easing: Indoor Gathering Limit, 100 people",1779803
VIRGINIA,37.53877494,-78.31002615,39598,VA,05/15/2021,4E,51,1.15,Easing: Restaurant and Bar Alcohol Curfew Removal,1779803
WASHINGTON,47.27767231,-121.4425822,66582,WA,03/16/2020,2SM,53,2.95,Closing: All Non-Essential Businesses,1779804
WASHINGTON,47.14134261,-121.1370524,66582,WA,03/16/2020,3SM,53,2.95,"Restricting: Indoor Gathering Limit, 5 people",1779804
WASHINGTON,47.34942128,-121.964418,66582,WA,03/16/2020,4SM,53,2.95,Closing: Restaurants and Bars,1779804
WASHINGTON,47.81772504,-121.8884882,66582,WA,03/23/2020,1SM,53,3.95,Restricting: Stay at Home Order,1779804
WASHINGTON,47.1019306,-121.6721084,66582,WA,05/05/2020,2E,53,3.9,"Easing: Non-Essential Businesses, Retail",1779804
WASHINGTON,47.81772504,-121.8884882,66582,WA,05/11/2020,4E,53,3.45,Easing: Restaurant Indoor Service (50%),1779804
WASHINGTON,47.78997592,-121.567639,66582,WA,05/12/2020,2E,53,3.4,"Easing: Non-Essential Businesses, Retail",1779804
WASHINGTON,47.14134261,-121.1370524,66582,WA,05/13/2020,2E,53,3.35,"Easing: Non-Essential Businesses, Personal Care",1779804
WASHINGTON,47.34942128,-121.964418,66582,WA,05/19/2020,2E,53,3.3,"Easing: Non-Essential Businesses, Gyms",1779804
WASHINGTON,47.27767231,-121.4425822,66582,WA,05/31/2020,1L,53,2.3,Lifting: Stay at Home Order,1779804
WASHINGTON,47.78555383,-121.1524712,66582,WA,06/03/2020,2E,53,1.5,"Easing: Non-Essential Businesses, Gyms and Entertainment (50%)",1779804
WASHINGTON,46.85587746,-121.4792296,66582,WA,06/03/2020,3E,53,1.5,"Easing: Indoor Gathering Limit, 50 people",1779804
WASHINGTON,47.36041468,-120.885958,66582,WA,06/03/2020,4E,53,1.5,Easing: Restaurant Indoor Service (75%) and Bar Indoor Service (25%),1779804
WASHINGTON,47.27767231,-121.4425822,66582,WA,06/26/2020,15M,53,2.5,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779804
WASHINGTON,47.50223007,-121.6958617,66582,WA,07/20/2020,3R,53,2.9,"Restricting: Indoor Gathering Limit, 10 people",1779804
WASHINGTON,47.78997592,-121.567639,66582,WA,07/30/2020,2R,53,3.2,"Restricting: Non-Essential Businesses, Gyms (25%); Entertainment",1779804
WASHINGTON,47.1019306,-121.6721084,66582,WA,07/30/2020,4R,53,3.2,"Restricting: Restaurants, Alcohol Curfew (50%) and Bars (Outdoor Service Only)",1779804
WASHINGTON,47.34942128,-121.964418,66582,WA,08/20/2020,2E,53,3.15,"Easing: Non-Essential Businesses, Entertainment",1779804
WASHINGTON,47.27767231,-121.4425822,66582,WA,09/11/2020,2E,53,3.1,"Easing: Non-Essential Businesses, Gyms",1779804
WASHINGTON,47.50223007,-121.6958617,66582,WA,10/06/2020,2E,53,3.2,"Easing: Non-Essential Businesses, Entertainment",1779804
WASHINGTON,47.48353566,-121.2066328,66582,WA,10/06/2020,4R,53,3.2,Restricting: Restaurant Indoor Service (25%),1779804
WASHINGTON,47.27767231,-121.4425822,66582,WA,11/16/2020,2R,53,3.8,"Restricting: Non-Essential Businesses, Retail (25%); Closing: Gyms; Entertainment",1779804
WASHINGTON,47.40223007,-121.5958617,66582,WA,11/16/2020,3R,53,3.8,"Restricting: Indoor Gathering Limit, Own Household",1779804
WASHINGTON,47.50223007,-121.6958617,66582,WA,11/16/2020,4R,53,3.8,Restricting: Restaurant and Bar Indoor Service,1779804
WASHINGTON,47.60223007,-121.7958617,66582,WA,02/12/2021,2E,53,3.25,"Easing: Non-Essential Businesses, Retail, Hair, Personal Care, Gyms, Entertainment (25%)",1779804
WASHINGTON,47.70223007,-121.8958617,66582,WA,02/12/2021,3E,53,3.25,"Easing: Indoor Gathering Limit, 5 people",1779804
WASHINGTON,47.80223007,-121.3958617,66582,WA,02/12/2021,4E,53,3.25,Easing: Restaurant and Bar Indoor Service (25%),1779804
WASHINGTON,47.27767231,-121.4425822,66582,WA,03/22/2021,2E,53,2.55,"Easing: Non-Essential Businesses, Retail, Hair, Personal Care (50%); Gyms, Entertainment (25%)",1779804
WASHINGTON,47.50223007,-121.6958617,66582,WA,03/22/2021,3E,53,2.55,"Easing: Indoor Gathering Limit, 50 people",1779804
WASHINGTON,47.48353566,-121.2066328,66582,WA,03/22/2021,4E,53,2.55,"Easing: Restaurants and Bars Indoor Service (50%), Service Curfew",1779804
WASHINGTON,47.27767231,-121.4425822,66582,WA,05/21/2021,15E,53,2.05,"Easing: Mask Mandate, Vaccinated Individuals ",1779804
WASHINGTON,47.400902,-121.490494,66582,WA,08/23/2021,15M,53,2.35,"Restricting: Mask Mandate, Indoor",1779804
WEST VIRGINIA,38.41710721,-80.92563556,24087,WV,03/18/2020,2SM,54,1.25,Closing: Gyms and Entertainment,1779805
WEST VIRGINIA,38.55217165,-81.07797525,24087,WV,03/18/2020,4SM,54,1.25,Closing: Restaurants and Bars,1779805
WEST VIRGINIA,38.54092755,-80.78371943,24087,WV,03/19/2020,2SM,54,1.45,Closing: Hair Salons & Personal Care,1779805
WEST VIRGINIA,38.3114041,-81.06368833,24087,WV,03/20/2020,2SM,54,2,Closing: All Non-Essential Businesses,1779805
WEST VIRGINIA,38.33510919,-80.74186897,24087,WV,03/23/2020,1SM,54,3,Restricting: Stay at Home Order,1779805
WEST VIRGINIA,38.43510919,-80.74186897,24087,WV,04/03/2020,3SM,54,3.75,"Restricting: Indoor Gathering Limit, 25 people",1779805
WEST VIRGINIA,38.41710721,-80.92563556,24087,WV,05/03/2020,1L,54,2.75,Lifting: Stay at Home Order,1779805
WEST VIRGINIA,38.55217165,-81.07797525,24087,WV,05/04/2020,2E,54,2.55,"Easing: Non-Essential Businesses, Retail; Personal Care",1779805
WEST VIRGINIA,38.74193196,-81.193834,24087,WV,05/04/2020,4E,54,2.55,Easing: Restaurants (Outdoor Dining Opens),1779805
WEST VIRGINIA,38.54092755,-80.78371943,24087,WV,05/11/2020,2E,54,2.45,"Easing: Non-Essential Businesses, Hair Salons",1779805
WEST VIRGINIA,38.3114041,-81.06368833,24087,WV,05/18/2020,2E,54,2.25,"Easing: Non-Essential Businesses, Gyms",1779805
WEST VIRGINIA,38.72524173,-81.0008533,24087,WV,05/21/2020,2E,54,1.7,"Easing: Non-Essential Businesses, Retail",1779805
WEST VIRGINIA,38.46687415,-80.59084358,24087,WV,05/21/2020,4E,54,1.7,Easing: Restaurant Indoor Service (50%),1779805
WEST VIRGINIA,38.33510919,-80.74186897,24087,WV,05/26/2020,2E,54,1.35,"Easing: Non-Essential Businesses, Entertainment",1779805
WEST VIRGINIA,38.2529733,-81.25225923,24087,WV,05/26/2020,4E,54,1.35,Easing: Bar Indoor Service (50%),1779805
WEST VIRGINIA,38.46026196,-81.23950341,24087,WV,05/30/2020,2E,54,1.3,"Easing: Non-Essential Businesses, Personal Care",1779805
WEST VIRGINIA,38.72258199,-80.75114291,24087,WV,06/05/2020,2E,54,0.7,"Easing: Non-Essential Businesses, Entertainment",1779805
WEST VIRGINIA,38.16341087,-80.9476778,24087,WV,06/05/2020,3E,54,0.7,"Easing: Indoor Gathering Limit, 100 people",1779805
WEST VIRGINIA,38.41710721,-80.92563556,24087,WV,07/07/2020,15M,54,1.5,"Restricting: Mask Mandate, Indoor Spaces",1779805
WEST VIRGINIA,38.55217165,-81.07797525,24087,WV,07/13/2020,2R,54,1.55,"Restricting: Non-Essential Businesses, Entertainment",1779805
WEST VIRGINIA,38.54092755,-80.78371943,24087,WV,07/14/2020,3R,54,2.05,"Restricting: Indoor Gathering Limit, 25 people",1779805
WEST VIRGINIA,38.41710721,-80.92563556,24087,WV,12/03/2020,3R,54,2.2,"Restricting: Indoor Gathering Limit, 10 people",1779805
WEST VIRGINIA,38.55217165,-81.07797525,24087,WV,02/16/2021,3E,54,2.05,"Easing: Indoor Gathering Limit, 25 people",1779805
WEST VIRGINIA,38.54092755,-80.78371943,24087,WV,02/20/2021,2E,54,1.7,"Easing: Non-Essential Businesses, Retail (~25%)",1779805
WEST VIRGINIA,38.3114041,-81.06368833,24087,WV,02/20/2021,3E,54,1.7,"Easing: Indoor Gathering Limit, 75 people",1779805
WEST VIRGINIA,38.72524173,-81.0008533,24087,WV,02/20/2021,4E,54,1.7,Easing: Restaurants and Bars Indoor Service (Seating Service Only) (75%),1779805
WEST VIRGINIA,38.33510919,-80.74186897,24087,WV,03/05/2021,2E,54,1.15,"Easing: Non-Essential Businesses, Retail, Gyms, Entertainment (100%)",1779805
WEST VIRGINIA,38.46026196,-81.23950341,24087,WV,03/05/2021,3E,54,1.15,"Easing: Indoor Gathering Limit, 100 people",1779805
WEST VIRGINIA,38.72258199,-80.75114291,24087,WV,03/05/2021,4E,54,1.15,Easing: Restaurants and Bars Indoor Service (Seating Service Only) (100%),1779805
WEST VIRGINIA,38.41710721,-80.92563556,24087,WV,05/14/2021,15E,54,0.75,"Easing: Mask Mandate, Vaccinated Individuals ",1779805
WEST VIRGINIA,38.491226,-80.954453,24087,WV,06/20/2021,15L,54,0.35,Lifting: Mask Mandate,1779805
WISCONSIN,44.1572436,-89.57323471,54314,WI,03/24/2020,1SM,55,3.9,Restricting: Stay at Home Order,1779806
WISCONSIN,44.61595537,-89.31121034,54314,WI,03/24/2020,2SM,55,3.9,Closing: All Non-Essential Businesses,1779806
WISCONSIN,43.77628415,-89.60633412,54314,WI,03/24/2020,3SM,55,3.9,"Restricting: Indoor Gathering Limit, 10 people",1779806
WISCONSIN,44.58711731,-89.03292032,54314,WI,03/24/2020,4SM,55,3.9,Closing: Restaurants and Bars,1779806
WISCONSIN,44.36006115,-89.80199339,54314,WI,04/27/2020,2E,55,3.85,"Easing: Non-Essential Businesses, Retail",1779806
WISCONSIN,44.34317661,-89.36012841,54314,WI,05/11/2020,2E,55,3.8,"Easing: Non-Essential Businesses, Retail",1779806
WISCONSIN,44.1572436,-89.57323471,54314,WI,05/13/2020,1L,55,2.4,Lifting: Stay at Home Order,1779806
WISCONSIN,43.99851604,-89.78053966,54314,WI,05/13/2020,4E,55,2.4,Easing: Bar Indoor Service (100%),1779806
WISCONSIN,44.61994934,-89.68618433,54314,WI,05/18/2020,2L,55,0,Lifting: All Non-Essential Businesses Restrictions,1779806
WISCONSIN,44.03411245,-89.29728426,54314,WI,05/18/2020,3L,55,0,"Lifting: Indoor Gathering Limit, 10 People",1779806
WISCONSIN,44.2220463,-90.04454983,54314,WI,05/18/2020,4L,55,0,Lifting: Restaurant & Bar Restrictions,1779806
WISCONSIN,44.1572436,-89.57323471,54314,WI,08/01/2020,15M,55,0.8,"Restricting: Mask Mandate, Indoor Spaces",1779806
WISCONSIN,44.1572436,-89.57323471,54314,WI,09/22/2020,15M,55,1,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779806
WISCONSIN,44.36006115,-89.80199339,54314,WI,10/06/2020,2R,55,2.6,"Restricting: Non-Essential Businesses, Retail; Hair; Personal Care; Gyms; Entertainment",1779806
WISCONSIN,44.34317661,-89.36012841,54314,WI,10/06/2020,3R,55,2.6,"Restricting: Indoor Gathering Limit, 10 people",1779806
WISCONSIN,43.99851604,-89.78053966,54314,WI,10/06/2020,4R,55,2.6,Restricting: Restaurants and Bars (25%),1779806
WISCONSIN,44.1572436,-89.57323471,54314,WI,11/06/2020,2L,55,1,Lifting: All Non-Essential Businesses Restrictions,1779806
WISCONSIN,44.36006115,-89.80199339,54314,WI,11/06/2020,3L,55,1,"Lifting: Indoor Gathering Limit, 10 People",1779806
WISCONSIN,44.34317661,-89.36012841,54314,WI,11/06/2020,4L,55,1,Lifting: Restaurant & Bar Restrictions,1779806
WISCONSIN,44.268543,-89.616508,54314,WI,05/14/2021,15E,55,0.5,"Easing: Mask Mandate, Required for Unvaccinated Individuals only",1779806
WYOMING,42.60714722,-107.2446292,97105,WY,03/19/2020,2SM,56,1.4,"Closing: Non-Essential Businesses, Gyms; Entertainment",1779807
WYOMING,42.8783352,-107.5505031,97105,WY,03/19/2020,4SM,56,1.4,Closing: Restaurants and Bars,1779807
WYOMING,42.85575884,-106.959684,97105,WY,03/20/2020,3SM,56,2.3,"Restricting: Indoor Gathering Limit, 10 people",1779807
WYOMING,42.39491211,-107.5218172,97105,WY,03/24/2020,2SM,56,2.9,Closing: All Non-Essential Businesses,1779807
WYOMING,42.60714722,-107.2446292,97105,WY,05/01/2020,2E,56,2.6,"Easing: Non-Essential Businesses, Gyms; Hair; Personal Care",1779807
WYOMING,42.8783352,-107.5505031,97105,WY,05/15/2020,2E,56,1.6,"Easing: Non-Essential Businesses, Retail; Entertainment",1779807
WYOMING,42.39491211,-107.5218172,97105,WY,05/15/2020,3E,56,1.6,"Easing: Indoor Gathering Limit, 25 people",1779807
WYOMING,42.69379512,-107.8748261,97105,WY,05/15/2020,4E,56,1.6,Easing: Restaurants and Bars Indoor Service (25%),1779807
WYOMING,42.85575884,-106.959684,97105,WY,06/15/2020,2E,56,0.9,"Easing: Non-Essential Businesses, Gyms",1779807
WYOMING,42.44250817,-106.8756549,97105,WY,06/15/2020,3E,56,0.9,"Easing: Indoor Gathering Limit, 250 people",1779807
WYOMING,42.60714722,-107.2446292,97105,WY,09/15/2020,3E,56,0.9,Easing: Indoor Gathering Limit,1779807
WYOMING,42.8783352,-107.5505031,97105,WY,09/29/2020,4E,56,0.8,Easing: Restaurant Indoor Service (50%),1779807
WYOMING,42.85575884,-106.959684,97105,WY,10/30/2020,3R,56,1.2,"Restricting: Indoor Gathering Limit, 50 people",1779807
WYOMING,42.60714722,-107.2446292,97105,WY,11/24/2020,3R,56,1.45,"Restricting: Indoor Gathering Limit, 25 people",1779807
WYOMING,42.39491211,-107.5218172,97105,WY,12/09/2020,15M,56,2.8,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779807
